Id,Category
16105,decelereere+V
16106,autosmentiere+V
16107,sopradescriveere+V
16108,equipaggiato+A
16109,saggirre+V
16110,traspireere+V
16111,precitare+V
16112,cibeere+V
16113,appurare+V
16114,contabilizzare+V
16115,completeere+V
16116,compattare+V
16117,vitupessere+V
16118,sbrigare+V
16119,squadrare+V
16120,incardinare+A
16121,sopradescrivere+V
16122,arrochiere+V
16123,reggeere+V
16124,riscontrare+V
16125,porre+A
16126,vespe+V
16127,indispettere+V
16128,corrodeere+V
16129,malignare+V
16130,predicatore+N
16131,sotterrare+V
16132,bombare+V
16133,sostenitore+A
16134,impensieriere+V
16135,resinare+V
16136,frizzare+V
16137,gradualizzare+V
16138,prenderrre+V
16139,strusciare+A
16140,errare+V
16141,anti-ipertensivo+A
16142,spennare+V
16143,serpere+V
16144,reitereere+V
16145,agonizzare+V
16146,multimiliardario+A
16147,ninneere+V
16148,celare+V
16149,escogitare+V
16150,minare+V
16151,saporire+V
16152,dialitico+A
16153,chiocrre+V
16154,sbirrre+V
16155,triturare+V
16156,assaggiare+V
16157,diaristico+A
16158,empiere+V
16159,impalmeere+V
16160,accentrare+V
16161,impazzire+V
16162,inutilizzeere+V
16163,anatemizzare+A
16164,coltello+N
16165,ammutolire+V
16166,seduciare+V
16167,mordicchiare+V
16168,partecipare+V
16169,lottare+V
16170,riverire+V
16171,cinquecentesco+A
16172,sollazzare+V
16173,privilegiare+V
16174,invocare+V
16175,riunificare+A
16176,serbare+V
16177,stilizzare+V
16178,varare+V
16179,putiere+V
16180,conquideere+V
16181,riallungare+V
16182,tecnico+A
16183,concatenare+V
16184,beatificare+V
16185,traslare+V
16186,torchiare+V
16187,riconosrre+V
16188,crosrre+V
16189,raduneere+V
16190,depositeere+V
16191,bicefalo+A
16192,autotasseere+V
16193,trasformare+V
16194,sventalere+V
16195,copiare+V
16196,erssere+V
16197,attorcere+V
16198,estradare+V
16199,corteggiare+V
16200,scordare+V
16201,straboccare+V
16202,cazzottare+V
16203,sopire+V
16204,ossequiare+V
16205,inchiodare+V
16206,aggrinzeere+V
16207,freddare+V
16208,risoleere+V
16209,mormorare+V
16210,sprovveduto+A
16211,slittare+V
16212,poessere+V
16213,ingrassare+V
16214,piovigginare+V
16215,ingelosire+V
16216,crocidare+V
16217,sagliere+V
16218,toseere+V
16219,incarogniere+V
16220,adontare+V
16221,dedicare+V
16222,prefabbricare+V
16223,spolvereere+V
16224,frammentare+V
16225,listare+V
16226,molestatore+N
16227,pronunzierrre+V
16228,totocalcio+N
16229,squadrerrre+V
16230,orefice+N
16231,contrarere+V
16232,soprammettrre+V
16233,affitteere+V
16234,beneficiare+V
16235,fenico+A
16236,racconciare+V
16237,contitolare+V
16238,fervere+V
16239,sbramerrre+V
16240,raffreddeere+V
16241,trascolorare+V
16242,pondereere+V
16243,guadare+V
16244,oziare+V
16245,sfaldare+V
16246,ghiaia+N
16247,corrodeere+V
16248,estraneità+N
16249,diventeere+V
16250,ripugnare+V
16251,rivangare+V
16252,rappacificare+A
16253,ruglieere+V
16254,trangugeere+V
16255,ravvolgere+V
16256,condoere+V
16257,periodizzare+V
16258,disinnestare+V
16259,discaricare+V
16260,sciamanrre+V
16261,ergrre+V
16262,bruciacchieere+V
16263,goto+N
16264,ritornare+V
16265,tralignare+V
16266,specificare+V
16267,gasare+A
16268,antirealistico+A
16269,smozzicare+V
16270,gilè+N
16271,salarieere+V
16272,aggrottare+V
16273,mascolinizzare+V
16274,comprendrre+V
16275,drenaggio+N
16276,proseguire+V
16277,alternare+V
16278,tarantolato+N
16279,gasare+V
16280,riconsidereere+V
16281,affardellare+V
16282,fervare+V
16283,smisteere+V
16284,bestemmieere+V
16285,stoccare+V
16286,rimbrottare+V
16287,eroico+A
16288,spezzettare+A
16289,abbozzeere+V
16290,afferrare+V
16291,pasturare+V
16292,irregolare+V
16293,sottostare+V
16294,allibito+A
16295,sciroppare+V
16296,raggelare+V
16297,intossicare+V
16298,redistribuire+V
16299,chiavare+A
16300,alloggiare+A
16301,avvilire+V
16302,abolire+V
16303,parificare+V
16304,assuefare+V
16305,tarare+V
16306,imbattessessere+V
16307,vivisezionare+V
16308,comunicare+V
16309,geminare+V
16310,boicottassessere+V
16311,perdo+N
16312,riassaere+V
16313,autoriformare+V
16314,commouovere+V
16315,camminare+V
16316,serpeggeere+V
16317,procedrre+V
16318,paesaggio+N
16319,rovesere+V
16320,sferrare+V
16321,encomiare+V
16322,raggelare+V
16323,modulare+V
16324,evadeere+V
16325,inacerbiere+V
16326,tarmeere+V
16327,brancolare+V
16328,inconsapevole+A
16329,tarmare+V
16330,moere+V
16331,sfottere+V
16332,autostrangolare+V
16333,biancheggeere+V
16334,lesionare+V
16335,appiccice+V
16336,idratare+V
16337,riattizzare+V
16338,demistificare+V
16339,mostreere+V
16340,costeggeere+V
16341,argomentare+V
16342,spodestare+V
16343,rateare+V
16344,germogliare+V
16345,psicotico+A
16346,arriccare+V
16347,accogliere+A
16348,virulento+A
16349,fruire+V
16350,sparire+V
16351,aggrinzare+V
16352,zufolare+V
16353,imporre+V
16354,spiegassessere+V
16355,sconnettrre+V
16356,controsoffitto+N
16357,sopradescrivere+V
16358,impermeabilizzare+V
16359,dialiso+N
16360,bipartire+V
16361,neutralizzare+A
16362,afferrare+V
16363,tripolare+V
16364,rimestare+V
16365,asimmetrio+N
16366,barcare+V
16367,lucrare+V
16368,difettare+V
16369,refettorio+N
16370,languere+V
16371,ritardatario+A
16372,dimissionario+N
16373,discolpare+V
16374,risuolare+V
16375,grippare+V
16376,tarlare+V
16377,risospingerrre+V
16378,agio+N
16379,infilzare+V
16380,intercollegare+V
16381,posteere+V
16382,imporre+V
16383,pisciare+V
16384,chiotto+A
16385,stagnare+V
16386,lerciare+V
16387,osannare+V
16388,prepondeere+V
16389,annualizze+V
16390,instare+V
16391,addolcire+V
16392,scremeere+V
16393,tassinaro+N
16394,intontere+V
16395,cotonare+V
16396,maxiaumento+N
16397,scapricciare+V
16398,tonferrre+V
16399,mescolare+A
16400,incontrare+V
16401,assoldare+V
16402,individueere+V
16403,vitalismo+N
16404,origliare+V
16405,astrologare+V
16406,vitupereere+V
16407,snelliere+V
16408,risulteere+V
16409,vergognare+V
16410,delirare+A
16411,mancare+V
16412,divagare+V
16413,enumereere+V
16414,trasvolare+V
16415,inviperire+V
16416,avvisare+V
16417,astuto+A
16418,calmiere+N
16419,completare+V
16420,sverre+V
16421,tossicchieere+V
16422,derubare+A
16423,acquattare+V
16424,fulmirre+V
16425,pronunzieere+V
16426,dirimento+N
16427,sborsare+V
16428,rugliare+V
16429,scafare+V
16430,stilizzare+V
16431,deludeere+V
16432,rapprendrre+V
16433,universitario+A
16434,incombeere+V
16435,incertezzo+N
16436,pachistare+V
16437,deragliare+V
16438,beeere+V
16439,rivarre+V
16440,zirleere+V
16441,contestato+A
16442,decorrare+V
16443,esternalizzerrre+V
16444,grattare+V
16445,bestemmiare+V
16446,pizzicottare+V
16447,macchinare+V
16448,ricattare+V
16449,pascessessere+V
16450,flottare+V
16451,foracchiare+V
16452,agonizzeere+V
16453,saltellare+V
16454,inghiaiare+V
16455,ascondere+V
16456,rilegare+V
16457,accellessere+V
16458,maoista+A
16459,chiocciare+V
16460,imbarbarire+V
16461,accorare+V
16462,attaglieere+V
16463,esamirre+V
16464,sputeere+V
16465,disseppellere+A
16466,drogare+V
16467,ambiare+V
16468,catechizzare+V
16469,scervelleere+V
16470,reputassessere+V
16471,disboscare+V
16472,sagginerrre+V
16473,cuuocere+V
16474,immedesimare+V
16475,giornalismo+N
16476,salvifico+A
16477,inebetiere+V
16478,autocensureere+V
16479,lacunare+V
16480,rastrellare+V
16481,redistribuire+V
16482,ossequieere+V
16483,patteggeere+V
16484,condiscenere+V
16485,disarcionare+V
16486,rivoltare+V
16487,sbrodolare+V
16488,edificare+V
16489,feddayare+V
16490,rasciugare+V
16491,troncare+V
16492,raddrizzare+A
16493,vestire+V
16494,abortire+V
16495,percolare+V
16496,intorbideere+V
16497,giustificare+V
16498,giacere+V
16499,schiodare+V
16500,disidratare+V
16501,rodare+V
16502,medieere+V
16503,monsone+N
16504,intercettazione+N
16505,saggirre+V
16506,confinare+V
16507,desecretare+V
16508,ripudieere+V
16509,vaporare+V
16510,armeggiare+V
16511,schivare+V
16512,dedurere+V
16513,lambiccare+V
16514,microfilmo+N
16515,padroneggiare+V
16516,collaudeere+V
16517,angariare+V
16518,matricolare+V
16519,innervosiere+V
16520,dilatativo+A
16521,attorciglieere+V
16522,strampalato+A
16523,colpevolizzare+V
16524,fogliettare+V
16525,esonessere+V
16526,funereo+A
16527,emettrre+V
16528,climatizzare+V
16529,dirotteere+V
16530,rinunrre+V
16531,cristianizzare+V
16532,compulsare+V
16533,perdigiorno+N
16534,miscelare+V
16535,abborrare+V
16536,innerveere+V
16537,voleere+V
16538,toreare+V
16539,deferiere+V
16540,indicare+V
16541,allarmare+V
16542,constateere+V
16543,autodeterminare+V
16544,ispezionare+V
16545,interpellare+V
16546,dimenticare+V
16547,stacciare+V
16548,ingrassare+V
16549,sbattezzare+V
16550,sgelare+V
16551,pregiudicare+V
16552,dissanguare+V
16553,pettegolare+V
16554,prevaricare+V
16555,strusciare+V
16556,svaligeere+V
16557,assestare+V
16558,barico+A
16559,stirare+V
16560,capzioso+A
16561,cotonare+V
16562,sfoderare+V
16563,sgobbare+V
16564,impastoare+V
16565,commerciare+V
16566,incentivare+V
16567,nauseare+V
16568,glissare+V
16569,convertitore+N
16570,socievole+A
16571,disinfiare+V
16572,caricare+V
16573,indiziare+V
16574,denudare+V
16575,personalizzare+V
16576,ipotecare+V
16577,termitaio+N
16578,suonare+V
16579,cancellare+V
16580,leggicchiare+V
16581,disinfesteere+V
16582,stagnare+V
16583,arcueere+V
16584,riluttare+V
16585,ascendere+A
16586,animistico+A
16587,difendrre+V
16588,crocidare+V
16589,presentiere+V
16590,racconciare+V
16591,usufruiere+V
16592,innervosire+V
16593,passeere+V
16594,figurare+V
16595,delegittimare+V
16596,imporre+V
16597,sborseere+V
16598,deregolare+V
16599,rinsaldare+V
16600,alzerrre+V
16601,accorgrre+V
16602,instaurare+V
16603,secessionismo+N
16604,sbronzeere+V
16605,saldeere+V
16606,redimibile+A
16607,svasare+V
16608,arenare+V
16609,vomere+V
16610,reintegrare+V
16611,affumice+V
16612,schermere+V
16613,allevare+V
16614,abborracciare+V
16615,approderrre+V
16616,tendenziale+A
16617,sventuro+N
16618,ascondare+V
16619,appurare+V
16620,mammifero+A
16621,anticostituzionale+A
16622,interstellare+V
16623,spiumare+V
16624,incurveere+V
16625,corbellare+V
16626,campanilistico+A
16627,scremare+V
16628,languire+V
16629,distrarere+V
16630,imbroglare+V
16631,exploit+N
16632,parificare+V
16633,istrione+N
16634,gettorre+V
16635,premesso+A
16636,varieere+V
16637,abbagliare+V
16638,mobiliere+N
16639,degenereere+V
16640,sconsolare+A
16641,conquideere+V
16642,dilazionare+V
16643,reliquia+N
16644,stesere+V
16645,rinsecchire+V
16646,riparatore+A
16647,perequeere+V
16648,gattonare+V
16649,autotasseere+V
16650,dirompere+V
16651,sopraelencare+V
16652,abbottonare+V
16653,esisterrre+V
16654,commissare+V
16655,strombazzare+V
16656,alterrre+V
16657,soleggeere+V
16658,rifiorirrre+V
16659,abbicare+V
16660,predisporre+V
16661,giovinetto+N
16662,surriscaldare+V
16663,legnare+A
16664,sbozzare+V
16665,fertilizzeere+V
16666,autenticare+V
16667,stonare+V
16668,stendere+V
16669,ammutinare+V
16670,ipotecare+V
16671,incardinare+V
16672,dilaziorre+V
16673,socioeconomico+A
16674,invertire+V
16675,atterreere+V
16676,oscurare+V
16677,validare+V
16678,bluffeere+V
16679,libertario+A
16680,immobile+A
16681,commettrre+V
16682,digitare+V
16683,ottimizzare+V
16684,affaticare+V
16685,gomito+N
16686,rinforzare+V
16687,accalappieere+V
16688,graffieere+V
16689,screpolare+V
16690,incoraggiare+V
16691,frammenteere+V
16692,diminuiere+V
16693,boriare+V
16694,riassicureere+V
16695,mostssere+V
16696,inserire+V
16697,mugoleere+V
16698,tintinnare+V
16699,accomandassessere+V
16700,videogame+N
16701,sprinteere+V
16702,islamizzare+V
16703,boicottare+V
16704,esecrare+V
16705,prendeere+V
16706,scrosciare+V
16707,ripiovrre+V
16708,contrarere+V
16709,miticizzare+V
16710,ambientalisto+N
16711,impacciare+V
16712,conciliare+V
16713,burleere+V
16714,intevere+V
16715,agonizzare+A
16716,espettorare+V
16717,sottovalutare+V
16718,smungere+V
16719,ospitare+V
16720,ascondrre+V
16721,assalire+V
16722,sprintare+V
16723,esorcizzare+V
16724,autotrapiantato+A
16725,creare+V
16726,rodare+V
16727,trovare+V
16728,spoetizzare+V
16729,riavvogliere+V
16730,handicappeere+V
16731,campale+A
16732,petrolchimica+N
16733,chiappeere+V
16734,subappaltare+A
16735,inimicizio+N
16736,scaprire+V
16737,sopradescriveere+V
16738,rimbrottare+V
16739,delegare+A
16740,gongolare+V
16741,conciteere+V
16742,scolleere+V
16743,indipendentista+N
16744,bestemmieere+V
16745,persuadrre+V
16746,predare+V
16747,antistaliniano+A
16748,autostrada+N
16749,feltrare+V
16750,anestetizzare+V
16751,tassare+V
16752,rifugie+V
16753,collettare+V
16754,libro+N
16755,infoltire+V
16756,mercerizzare+V
16757,deificare+V
16758,bisticciassessere+V
16759,dogmatismo+N
16760,sfrattare+V
16761,munire+V
16762,sminare+V
16763,deferire+V
16764,pedestro+A
16765,etimologico+A
16766,invariato+A
16767,incanutere+A
16768,morsicare+V
16769,ricomprare+V
16770,gargarizze+V
16771,riverire+V
16772,rogare+V
16773,insanire+V
16774,comandamento+N
16775,allungare+V
16776,dissecare+V
16777,pomeridiano+A
16778,armeggeere+V
16779,cigolare+V
16780,divagare+V
16781,editeere+V
16782,gualciare+V
16783,idoleggeere+V
16784,intersecare+V
16785,schiumare+V
16786,tramortire+V
16787,trattare+V
16788,prefabbricare+A
16789,saluto+A
16790,consenziente+N
16791,perseguere+V
16792,accomandare+V
16793,spodestare+V
16794,penessere+V
16795,agglutinare+V
16796,chiamare+V
16797,decelare+V
16798,alerre+V
16799,compassare+V
16800,ammagliare+V
16801,vinificare+V
16802,lettigo+N
16803,introduttivo+A
16804,rameere+V
16805,infondere+V
16806,cazzottare+V
16807,annoverare+V
16808,lambiccare+V
16809,prezzolare+V
16810,appassire+V
16811,decentralizzare+V
16812,marginare+V
16813,rigidità+N
16814,lascare+V
16815,insinuare+V
16816,proliferare+V
16817,intingere+V
16818,cerre+V
16819,sincronizzare+V
16820,disperdrre+V
16821,sensibilizzeere+V
16822,serbeere+V
16823,contristare+V
16824,settoriale+A
16825,ingozzare+V
16826,greco+A
16827,rinforzare+V
16828,scaricare+V
16829,svincolare+V
16830,mentitore+N
16831,estromissione+N
16832,sfrenare+V
16833,instradare+V
16834,simulare+V
16835,leveere+V
16836,susseguere+V
16837,superpagare+V
16838,ruppa+N
16839,frastalere+V
16840,alleggeriere+V
16841,inabissare+A
16842,adegotere+V
16843,ammezzare+V
16844,veglieere+V
16845,collimare+V
16846,riacquisteere+V
16847,bevicchiare+V
16848,conterre+V
16849,gattonare+V
16850,decentralizzare+V
16851,fiordo+N
16852,sbalzare+V
16853,attalere+V
16854,rischiare+A
16855,impiallacciare+V
16856,autoanalizzare+V
16857,fruttare+V
16858,ristudare+V
16859,esteriorizzare+V
16860,rintoccare+V
16861,marchiare+V
16862,deificare+V
16863,incoraggiare+A
16864,diabetico+A
16865,equilibreere+V
16866,boicottare+V
16867,clerical-calcistico+A
16868,appassionare+V
16869,rifrangere+V
16870,compire+V
16871,smisteere+V
16872,attaglieere+V
16873,esiteere+V
16874,glissare+V
16875,sbrigare+V
16876,sfidurre+V
16877,oblitereere+V
16878,scodinzoleere+V
16879,mercerizzare+V
16880,autodetermirre+V
16881,interagiere+V
16882,ingravidare+V
16883,scemeere+V
16884,spopolare+V
16885,configurare+V
16886,crocidare+V
16887,tratterre+V
16888,pervicacia+N
16889,rimeere+V
16890,svelerre+A
16891,stereofonico+A
16892,smemorato+A
16893,bersagliare+V
16894,autopromuovere+V
16895,toste+V
16896,arabuscire+V
16897,cimentare+V
16898,inquisere+A
16899,anabolizzare+A
16900,biasciare+V
16901,sbrodolare+V
16902,aeroplano+N
16903,cristianizzeere+V
16904,riluttare+V
16905,svellere+V
16906,strombazze+V
16907,millantare+V
16908,accapponare+V
16909,caldeggeere+V
16910,becchettare+A
16911,aggredere+V
16912,piccare+V
16913,pianto+N
16914,speronare+V
16915,corroere+V
16916,banalizzare+V
16917,sfolgoreere+V
16918,esorbiteere+V
16919,prosternare+A
16920,diuturno+A
16921,ovvieere+V
16922,limare+V
16923,avvarere+V
16924,favelleere+V
16925,mollare+V
16926,lesiorre+V
16927,impennacchie+V
16928,grattare+V
16929,bailamme+N
16930,pioppeto+N
16931,dolossere+V
16932,mandeere+V
16933,marciare+V
16934,notare+V
16935,denotare+V
16936,smungere+V
16937,consolatore+A
16938,sazieere+V
16939,grippare+V
16940,risultare+V
16941,storiografico+A
16942,suburbo+N
16943,inedito+A
16944,morire+V
16945,compattare+V
16946,commercie+V
16947,pregeere+V
16948,stentare+V
16949,manifesteere+V
16950,deturpare+V
16951,deragliare+V
16952,pulite+N
16953,assordare+V
16954,frammischiare+V
16955,destabilizzare+V
16956,stravaccare+V
16957,complimentare+V
16958,orgasmo+N
16959,detenzione+N
16960,scantonare+V
16961,suola+N
16962,estivo+A
16963,simulare+V
16964,mostrare+V
16965,assicurare+V
16966,controbattrre+V
16967,schermire+V
16968,imputeere+V
16969,patinare+V
16970,commensussere+V
16971,sperequare+V
16972,cazzeggiare+V
16973,suggestionare+A
16974,gigliato+A
16975,giostreere+V
16976,attorcare+V
16977,riscontrabile+A
16978,ponderare+V
16979,svagare+V
16980,raccatteere+V
16981,intramezzare+V
16982,diseducare+V
16983,calpesteere+V
16984,attruppeere+V
16985,oberare+V
16986,benefattore+N
16987,teleobiettivo+N
16988,robotizzeere+V
16989,reggrre+V
16990,saldeere+V
16991,sbertucrre+V
16992,soggiurre+V
16993,chioccolare+V
16994,interpretare+V
16995,accellerare+V
16996,acclamare+V
16997,sfamare+V
16998,matricolare+V
16999,puscire+V
17000,pugnaleere+V
17001,tentennare+V
17002,mordicchieere+V
17003,formalizzare+V
17004,disgusteere+V
17005,totalizzare+V
17006,mangiucchiare+V
17007,aggrottare+V
17008,accertare+V
17009,sproloquiare+V
17010,impinguare+V
17011,omo+N
17012,scarnificare+A
17013,esisteere+V
17014,demagogo+N
17015,indugiare+V
17016,asfissiare+V
17017,mugolare+V
17018,prospettire+A
17019,scerrre+V
17020,ammontare+V
17021,ballerrre+V
17022,editeere+V
17023,gioere+V
17024,scolpire+V
17025,scollacciare+V
17026,comperare+V
17027,schematizzeere+V
17028,schiantare+V
17029,ufficiale+N
17030,spoetizzeere+V
17031,eradicare+V
17032,spiare+V
17033,prodigare+V
17034,consigliare+V
17035,fiateere+V
17036,illanguidire+V
17037,rintontire+V
17038,sottosegretario+N
17039,delegare+V
17040,tabulare+V
17041,offrere+V
17042,cagnone+N
17043,comunistizzeere+V
17044,contestare+V
17045,puttanare+V
17046,svantaggeere+V
17047,svezzare+V
17048,cimenteere+V
17049,compagnio+N
17050,allogare+V
17051,enumessere+V
17052,massaggeere+V
17053,cesellare+V
17054,chiamare+V
17055,stendeere+V
17056,punteggiare+V
17057,affaccendeere+V
17058,appigliare+V
17059,rinserrare+V
17060,quadrettato+A
17061,armeggeere+V
17062,negatore+N
17063,cazzotteere+V
17064,rimpallare+V
17065,arabescare+V
17066,desecreteere+V
17067,maturo+N
17068,sdoppiare+V
17069,party+N
17070,invase+V
17071,affascinare+V
17072,trasportare+V
17073,stuzzicare+V
17074,auscultare+V
17075,defluere+V
17076,scoveere+V
17077,propalare+V
17078,tareere+V
17079,esteriorizzare+V
17080,foglie+V
17081,propirre+V
17082,tatuare+V
17083,elettrodinamico+A
17084,volturare+V
17085,mistificare+V
17086,cancellazione+N
17087,frizzare+V
17088,contabilizzare+V
17089,premetteere+V
17090,flessibilizzare+A
17091,concertatore+A
17092,sfrondare+V
17093,vivacchieere+V
17094,beccheggiare+V
17095,instare+V
17096,pigiare+V
17097,prodigare+V
17098,scapricrre+V
17099,tracimare+V
17100,esautorare+V
17101,gualcare+V
17102,tombolerrre+V
17103,violeere+V
17104,vaffanculeggeere+V
17105,accordeere+V
17106,ravennare+V
17107,intorbideere+V
17108,imbevere+V
17109,scarnificare+V
17110,pestare+V
17111,comprare+V
17112,riammogliare+V
17113,stacciare+V
17114,ciancicare+V
17115,totalizzare+V
17116,rimenare+V
17117,cinquantottesimo+A
17118,ammutolire+V
17119,indisponare+V
17120,marcare+V
17121,sbracciare+V
17122,seguiteere+V
17123,formulare+V
17124,universalizze+V
17125,poeticizzare+V
17126,fagocitare+V
17127,spartire+V
17128,scoleere+V
17129,consacrare+V
17130,addolorare+V
17131,riabbare+V
17132,impratichire+V
17133,spendeere+V
17134,illudrre+V
17135,colcosiano+A
17136,prefabbricare+V
17137,conciliare+V
17138,sparire+V
17139,pensiero+N
17140,sintonizzare+V
17141,raffrenare+V
17142,arroccare+V
17143,clinico-epidemiologico+A
17144,provocare+V
17145,aborssere+V
